hero,degree_centrality,betweenness_centrality,pagerank,num_connections
SABOTEUR/,0.0023364485981308414,0.0,4.418285710824338e-05,15
"NIVENA, JOANNA",0.0023364485981308414,0.0,4.418285710824338e-05,15
"ANDERSON, NICKY",0.0023364485981308414,0.0,4.418285710824338e-05,15
"RHODES, MRS.",0.0023364485981308414,8.989916065796171e-06,5.066244110391109e-05,15
DIRECTOR X,0.0023364485981308414,0.0,3.5161401704459116e-05,15
"WIDDOWS, SGT.",0.0023364485981308414,0.0,3.485845084923373e-05,15
REINHOLDT,0.0023364485981308414,1.5059138031718465e-07,4.710645641756832e-05,15
BLACK SPECTRE/CARSON,0.0023364485981308414,9.298555284688912e-08,6.796145935149955e-05,15
VIBRATO/,0.0023364485981308414,0.0,3.822354373983361e-05,15
"TAYLOR, JACK",0.0023364485981308414,0.0,3.5650262533026927e-05,15
"WHEELER, M'KONI MARY",0.0023364485981308414,7.238307333060582e-07,5.011205400882808e-05,15
AKAFE,0.0023364485981308414,7.238307333060582e-07,5.011205400882808e-05,15
"JANSON, DR. ANDREA",0.0023364485981308414,1.2469436482149328e-07,4.612902196931449e-05,15
"WEISENTHAL, DR. JACO",0.0023364485981308414,1.7959465161157841e-06,5.112482838246024e-05,15
"KLEIN, CAMERON",0.0023364485981308414,2.48710514273791e-07,5.514950412307719e-05,15
"KLEIN, STANLEY",0.0023364485981308414,2.1122760870251242e-07,4.178161754641123e-05,15
"KLEIN, SHIRLEY",0.0023364485981308414,2.1122760870251242e-07,4.178161754641123e-05,15
METABO,0.0023364485981308414,0.0,3.3327653796582195e-05,15
CHEMISTRO III,0.0023364485981308414,8.270021240217938e-07,4.8503596282096906e-05,15
SHIGARU,0.0023364485981308414,0.0,3.185503279476015e-05,15
"MURPHY, JOBOA",0.0023364485981308414,0.0,3.5782926272924834e-05,15
TRAUMA,0.0023364485981308414,2.522069796909719e-07,3.801308964075609e-05,15
"BURLINGAME, CALVIN",0.0023364485981308414,0.0,3.404323237038413e-05,15
ELEC'TRIX/,0.0023364485981308414,0.0,3.822354373983361e-05,15
DIE'ODE/,0.0023364485981308414,0.0,3.822354373983361e-05,15
CRIMSON DAFFODIL,0.0023364485981308414,1.3521877749945538e-06,4.579899426021624e-05,15
"RAND, HEATHER DUNCAN",0.0023364485981308414,2.3881592858650902e-05,4.596165983148825e-05,15
LOCKDOWN,0.0023364485981308414,0.0,5.914322637537636e-05,15
"DRAN, DAMON",0.0023364485981308414,5.2603351871362335e-06,5.363025610736815e-05,15
THERMO II/,0.0023364485981308414,0.0,3.52704215867508e-05,15
DRAGONA,0.0023364485981308414,0.0,3.3327653796582195e-05,15
"BREWER, AMY",0.0023364485981308414,1.5048953723199427e-06,3.608231728088577e-05,15
"MCDOWELL, SCOTTY",0.0023364485981308414,3.5918758806581616e-06,7.66473987813096e-05,15
XEMU,0.0023364485981308414,3.646158792408227e-08,4.228219287412902e-05,15
FAMINE | MUTANT X-VE,0.0023364485981308414,0.0,6.288307268245428e-05,15
MEPHISTA,0.0023364485981308414,1.6018606408008966e-07,6.261299172594345e-05,15
ZODIAK/NORMAN HARRIS,0.0023364485981308414,6.9114651930360566e-06,6.862464657819768e-05,15
VULTURE II/BLACKIE D,0.0023364485981308414,3.2221847932980516e-09,4.267123651941004e-05,15
"RICHARDS, REED | EAR",0.0023364485981308414,1.8357024637342555e-07,5.6410226676451444e-05,15
HAZARD/CARTER RYKING,0.0023364485981308414,0.0,3.6915994167301794e-05,15
"VONYA, DR. ANATOLY",0.0023364485981308414,4.121362588413531e-08,6.781867408615302e-05,15
LOOP,0.0023364485981308414,5.058704813616339e-06,6.789332856024983e-05,15
"P'KRRD, CAPTAIN",0.0023364485981308414,0.0,3.2564340805085564e-05,15
"RALEIGH, RICHARD",0.0023364485981308414,6.208138471110116e-07,4.6483997439576445e-05,15
AJES'HA,0.0023364485981308414,0.0,3.353696809973183e-05,15
"SPITZ, BARRY",0.0023364485981308414,0.0,3.369395136128822e-05,15
VEDA,0.0023364485981308414,7.466637239788952e-07,5.670125749287183e-05,15
BENCHLEY,0.0023364485981308414,0.0,3.8870047012248666e-05,15
AMENHOTEP,0.0023364485981308414,0.0,4.278150152656413e-05,15
LLOIGOROTH,0.0023364485981308414,0.0,3.675957953394972e-05,15
M'KUMBA,0.0023364485981308414,0.0,3.259622468670179e-05,15
"SMITH, MANDY",0.0023364485981308414,0.0,3.7608028032147685e-05,15
"LITTLEWING, SUSIE",0.0023364485981308414,0.0,3.7608028032147685e-05,15
COYOTE,0.0023364485981308414,0.0,3.7608028032147685e-05,15
TSERRON,0.0023364485981308414,0.0,3.5491512515842973e-05,15
LONKARR,0.0023364485981308414,0.0,3.5491512515842973e-05,15
"GOYER, SAUL",0.0023364485981308414,1.3345077696260438e-06,5.401081544169103e-05,15
AGENT 18/JACK TRUMAN,0.0023364485981308414,4.74319903722234e-06,6.564947821894302e-05,15
ADORA CLONE,0.0023364485981308414,0.0,3.681150975530903e-05,15
"BLACKSHEAR, JONAS",0.0023364485981308414,3.4929441565787233e-07,4.573968447393962e-05,15
CH'VAYRE,0.0023364485981308414,3.155988468394725e-07,4.62476054376498e-05,15
STONECOLD/,0.0023364485981308414,1.7546076076045603e-07,4.217592980073351e-05,15
"AYALA, FILIPPO",0.0023364485981308414,7.553213074830013e-07,5.31089556391002e-05,15
"LU, MR.",0.0023364485981308414,0.0,3.7108573283325885e-05,15
MOON WOLF/,0.0023364485981308414,4.659996262230057e-08,4.115250955137774e-05,15
"ANDERSON, MARJORIE",0.0023364485981308414,0.0,4.418285710824338e-05,15
"HILLIARD, JACOB",0.0023364485981308414,0.0,3.96629683710262e-05,15
"DIPALMA, JOHNNY",0.0023364485981308414,0.0,3.96629683710262e-05,15
CONUNDRUM/,0.0023364485981308414,0.0,5.126420834803711e-05,15
"CHALIZ, TABRIAZ",0.0023364485981308414,0.0,5.126420834803711e-05,15
"LEONARD, DR.",0.0023364485981308414,0.0,3.8870047012248666e-05,15
KRUELLA,0.0023364485981308414,0.0,3.8870047012248666e-05,15
"CISCERNOS, SELENA",0.0023364485981308414,0.0,3.8870047012248666e-05,15
ROSETTA STONE,0.0023364485981308414,0.0,5.914322637537636e-05,15
"KELLY, SARA",0.0023364485981308414,8.069396843669481e-08,6.24862712305909e-05,15
"KELLY, KAREN",0.0023364485981308414,8.069396843669481e-08,6.24862712305909e-05,15
"DANVERS, MRS. JOE",0.0023364485981308414,4.939953582463253e-07,4.5824616535583126e-05,15
"PLEXICO, DET.",0.0023364485981308414,3.486438219896454e-07,4.243078292488363e-05,15
"DONOHUE, TREVOR",0.0023364485981308414,4.625645985866352e-06,4.924424010913382e-05,15
MASKED MARAUDER/FRAN,0.0023364485981308414,8.262674411900423e-07,5.842681866661968e-05,15
"MURPHY, MELISSA",0.0023364485981308414,4.659996262230057e-08,4.115250955137774e-05,15
ANDWELLA,0.0023364485981308414,6.023558027295546e-07,3.791183739570955e-05,15
"SAVANNAH, LOU-ANN",0.0023364485981308414,2.3032906655327946e-07,4.0229760440736304e-05,15
EL TIGRE,0.0023364485981308414,1.5994526046289778e-06,4.586841791401656e-05,15
ULTRA-MAX,0.0023364485981308414,9.625255183525005e-08,3.249437700861433e-05,15
"MEAGHER, TYLER",0.0023364485981308414,1.5851054849336021e-06,6.88170806214558e-05,15
MASTERMIND IV/MARTIN,0.0023364485981308414,3.13227617723404e-07,3.6663904822403415e-05,15
"MOORE, CONNIE",0.0023364485981308414,4.246544162360671e-08,5.9505845890183806e-05,15
RAMROD III/,0.0023364485981308414,0.0,3.4525602906503414e-05,15
TYCHO,0.0023364485981308414,0.0,3.213144716413861e-05,15
"GANGER, DR. ALEXEI",0.0023364485981308414,5.8029727867151045e-06,6.714383827171249e-05,15
PESTILENCE | MUTANT,0.0023364485981308414,0.0,6.288307268245428e-05,15
STRACU,0.0023364485981308414,2.85481960494835e-09,0.00011416132402380522,15
HYZAKTL,0.0023364485981308414,2.85481960494835e-09,0.00011416132402380522,15
"GRUNCH, ALESTAIRE FI",0.0023364485981308414,4.509265182131766e-06,6.677550047977975e-05,15
"SOLE, MAJOR REMINGTO",0.0023364485981308414,0.0,4.717426833385102e-05,15
WRAITH II/HECTOR REN,0.0023364485981308414,3.0753726924716207e-09,5.1518255824896725e-05,15
SUNSPYRE/LEYU YOSHID,0.0023364485981308414,3.0753726924716207e-09,5.1518255824896725e-05,15
"PROVENZANO, PAULIE",0.0023364485981308414,3.0753726924716207e-09,5.1518255824896725e-05,15
PUCK | MUTANT X-VERS,0.0023364485981308414,0.0,5.741370766995876e-05,15
NORTHSTAR | MUTANT X,0.0023364485981308414,0.0,5.741370766995876e-05,15
GUARDIAN | MUTANT X-,0.0023364485981308414,0.0,5.741370766995876e-05,15
AURORA | MUTANT X-VE,0.0023364485981308414,0.0,5.741370766995876e-05,15
"ROSELLINI, ROBERTA",0.0023364485981308414,0.0,3.3246348466426545e-05,15
"FORTHWARD, KENT",0.0023364485981308414,0.0,3.6520245774602495e-05,15
"GUNDERSON, COL. ROLA",0.0023364485981308414,0.0,3.8742975844541515e-05,15
"GERARD, TERENCE",0.0023364485981308414,0.0,3.8742975844541515e-05,15
CYBORG X/,0.0023364485981308414,5.7639514180049e-07,4.116738643706265e-05,15
ROSE II/SGT. BLUME,0.0023364485981308414,2.7601850580702746e-07,5.4582120391150486e-05,15
TYPHOID MARY | MUTAN,0.0023364485981308414,0.0,7.141711220361169e-05,15
IRON GIANT MAN | MUT,0.0023364485981308414,0.0,7.141711220361169e-05,15
HAWKEYE | MUTANT X-V,0.0023364485981308414,0.0,7.141711220361169e-05,15
DEATHLOK | MUTANT X-,0.0023364485981308414,0.0,7.141711220361169e-05,15
BLACK WIDOW | MUTANT,0.0023364485981308414,0.0,7.141711220361169e-05,15
DEATHLOK IV,0.0023364485981308414,0.0,4.717426833385102e-05,15
"CHALIZ, HAZRAM",0.0023364485981308414,0.0,5.126420834803711e-05,15
"ANDERSON, GINA",0.0023364485981308414,3.3455718253888707e-07,5.020240120152127e-05,15
KID QUARRY,0.0023364485981308414,0.0,3.5836639739588656e-05,15
WILD ONE,0.0023364485981308414,2.7186946895712355e-07,3.85067559592239e-05,15
REANIMATOR/,0.0023364485981308414,3.780196707820889e-07,3.387614425986744e-05,15
SPOT/,0.0023364485981308414,1.0387545266055081e-08,4.308309309595421e-05,15
SNOWBIRD | MUTANT X-,0.0023364485981308414,0.0,5.741370766995876e-05,15
SHAMAN | MUTANT X-VE,0.0023364485981308414,0.0,5.741370766995876e-05,15
SASQUATCH | MUTANT X,0.0023364485981308414,0.0,5.741370766995876e-05,15
SKAR,0.0023364485981308414,8.17501464885743e-08,0.00013877627503900802,15
TOSHI,0.0023364485981308414,0.0,4.698902758685224e-05,15
"TANAKA, RITA",0.0023364485981308414,0.0,4.000138508152026e-05,15
KO'ICHI,0.0023364485981308414,0.0,4.698902758685224e-05,15
LEVIATHAN IV,0.0023364485981308414,3.6705628308702604e-06,6.134885559914619e-05,15
TOMORROW HAWK/CEYOTE,0.0023364485981308414,0.0,4.003634022709389e-05,15
SPARX/AURELLE,0.0023364485981308414,0.0,4.003634022709389e-05,15
PSYCHE II/PSYKOS/RON,0.0023364485981308414,0.0,4.003634022709389e-05,15
"DEVEREAUX, IRIS",0.0023364485981308414,0.0,4.003634022709389e-05,15
KNIGHT/MALCOLM KNIGH,0.0023364485981308414,2.9440411802637507e-07,4.908086510596951e-05,15
FOGG/THOMAS FOGG,0.0023364485981308414,2.9440411802637507e-07,4.908086510596951e-05,15
"CHALIZ, SHANAZ RAYNA",0.0023364485981308414,0.0,5.126420834803711e-05,15
"JAMESLEY, ALOYSIUS R",0.0023364485981308414,8.405857725681253e-09,3.513898653785488e-05,15
CACHE,0.0023364485981308414,6.511597546573442e-07,5.674089793472959e-05,15
"ROYTON, RAYMOND",0.0023364485981308414,0.0,3.8742975844541515e-05,15
"HENSHAW, CURTIS",0.0023364485981308414,0.0,3.8742975844541515e-05,15
RUMOR/,0.0023364485981308414,0.0,3.9600717525295975e-05,15
CAT BURGLAR,0.0023364485981308414,3.5919921272776683e-07,4.4591586905523185e-05,15
"LEQUARRE, GERRY",0.0023364485981308414,6.4844781706345434e-06,6.615306476344702e-05,15
KATSU'TA'RO,0.0023364485981308414,0.0,4.000138508152026e-05,15
TYPHOON/,0.0023364485981308414,0.0,4.788587476035162e-05,15
AXIS/,0.0023364485981308414,0.0,4.788587476035162e-05,15
ABCISSA,0.0023364485981308414,2.391989064829331e-06,4.0037346272405114e-05,15
"GARTH, DONNA",0.0023364485981308414,0.00016362861919349503,0.0001041361885717807,15
VOLCANA ASH,0.0023364485981308414,8.17501464885743e-08,0.0001225235235563304,15
"EVE 3,031",0.0023364485981308414,8.17501464885743e-08,0.0001225235235563304,15
ATALON,0.0023364485981308414,8.17501464885743e-08,0.0001225235235563304,15
"ADAM 3,031",0.0023364485981308414,8.17501464885743e-08,0.0001225235235563304,15
"JOSTEN, CARL",0.0023364485981308414,0.0,3.480159957286995e-05,15
"DIRKSON, GUS",0.0023364485981308414,0.0,3.480159957286995e-05,15
SCATTERSHOT/NATALIA,0.0023364485981308414,4.121362588413531e-08,6.781867408615302e-05,15
"MARLEY, MITCH MADMAN",0.0023364485981308414,5.497828815328599e-06,4.722119790631081e-05,15
SHARK/,0.0023364485981308414,0.0,3.9660046454806185e-05,15
REBOUND/,0.0023364485981308414,0.0,3.9600717525295975e-05,15
"FORTUNE, DOMINIC",0.0023364485981308414,3.4649400545157608e-06,7.459264484528744e-05,15
SACRIFICER,0.0023364485981308414,8.17501464885743e-08,0.00011569197869977036,15
"WILCOX, DR. BRENT",0.0023364485981308414,1.5354282477680308e-05,9.482251322913418e-05,15
"TANAKA, GEORGE",0.0023364485981308414,0.0,4.000138508152026e-05,15
NHU'ABDAR,0.0023364485981308414,5.619783845988554e-08,3.8243230183802086e-05,15
CHI DEMON/PROFESSOR,0.0023364485981308414,0.0,4.003634022709389e-05,15
SLUJ,0.0023364485981308414,0.0,4.434682238187268e-05,15
"POLOMBO, CATHY",0.0023364485981308414,0.0,3.5001536918278974e-05,15
BOLERO/,0.0023364485981308414,0.0,4.767306906951498e-05,15
MOTHER OF PEARL/,0.0023364485981308414,0.0,3.301568617551698e-05,15
"HARGROVE, ELIAS",0.0023364485981308414,1.5059138031718465e-07,4.710645641756832e-05,15
"KILGREW, GERARD",0.0023364485981308414,0.0,3.580219897108396e-05,15
"KILGREW, BASIL BETA",0.0023364485981308414,0.0,3.580219897108396e-05,15
"CHAPMAN, DEVIN",0.0023364485981308414,0.0,3.5001536918278974e-05,15
"GALLAGHER, BOB",0.0021806853582554517,0.0,3.57488662352685e-05,14
ARMADA II/,0.0021806853582554517,2.4499544323992416e-08,4.00308842646664e-05,14
"PARKS, JOE",0.0021806853582554517,5.707233856375859e-07,3.404863647504686e-05,14
"MUNROE, DAVID",0.0021806853582554517,0.0,3.253064288136567e-05,14
TRASK,0.0021806853582554517,0.0,3.553620832189485e-05,14
"GUTHRIE, JOELLE",0.0021806853582554517,0.0,3.553620832189485e-05,14
GARABALDI,0.0021806853582554517,0.0,3.553620832189485e-05,14
ORINI,0.0021806853582554517,4.217274324750699e-08,5.281229364929029e-05,14
"IVANOVA, ELENA",0.0021806853582554517,2.056042795443303e-06,7.63018586957235e-05,14
SANDMAN DOPPELGANGER,0.0021806853582554517,0.0,4.418211805425706e-05,14
DR. DOOM DOPPELGANGE,0.0021806853582554517,0.0,4.418211805425706e-05,14
CHAKA KHAN,0.0021806853582554517,3.064462147632767e-07,5.3402296432165775e-05,14
"CROSS, GENEVIEVE",0.0021806853582554517,3.8895175527293896e-08,3.8168320559181444e-05,14
REMORA,0.0021806853582554517,0.0,3.3248768632824066e-05,14
"JEFFERSON, DR.",0.0021806853582554517,1.3077989664379827e-07,3.58645950933703e-05,14
8-BALL/,0.0021806853582554517,2.3295327976378535e-07,8.036573357636208e-05,14
"GRAY, SGT.",0.0021806853582554517,0.0,3.511334950178324e-05,14
"REISZ, RAY",0.0021806853582554517,0.0,3.511334950178324e-05,14
"SPRINGER, JERRY",0.0021806853582554517,0.0,3.33200150695527e-05,14
"LENO, JAY",0.0021806853582554517,0.0,3.33200150695527e-05,14
ROK,0.0021806853582554517,0.0,3.1413207603125235e-05,14
GAARK,0.0021806853582554517,0.0,3.922511319101058e-05,14
EKAK,0.0021806853582554517,0.0,3.922511319101058e-05,14
"POGUE, BARTON",0.0021806853582554517,0.0,3.3344165207907946e-05,14
N'GAMO,0.0021806853582554517,0.0,3.886252431171415e-05,14
YANO,0.0021806853582554517,0.0,3.557295290327917e-05,14
KARNIVOR,0.0021806853582554517,0.0,3.189406387172564e-05,14
"GRIMM, BEN | EARTH-A",0.0021806853582554517,1.4249864725714065e-07,5.077701956493191e-05,14
SEA WITCH/BRIGIT O'H,0.0021806853582554517,8.088655547353658e-09,9.19156812359006e-05,14
WENDY,0.0021806853582554517,0.0,4.327472695995163e-05,14
SPOOKY,0.0021806853582554517,0.0,4.327472695995163e-05,14
"STACY, NANCY",0.0021806853582554517,1.6507435410429503e-07,3.7747348585332545e-05,14
REIKO,0.0021806853582554517,1.3254459854142147e-06,5.0635923828879205e-05,14
"FITZPATRICK, WILL",0.0021806853582554517,1.6090069167293e-06,3.501233099939884e-05,14
"CHAR, BRON",0.0021806853582554517,2.937183862024626e-06,4.720611443677032e-05,14
CATHODE/,0.0021806853582554517,1.3235981804760531e-08,5.03351801498779e-05,14
CRUSADER II/ARTHUR B,0.0021806853582554517,1.9923441068186754e-05,5.0033682783237325e-05,14
SHAZANA,0.0021806853582554517,3.383226682974824e-07,3.8597600560372425e-05,14
FOROPULIST,0.0021806853582554517,4.853193328412194e-08,6.713107792576747e-05,14
"KUTUZOV, COL.",0.0021806853582554517,0.0,3.251424379120089e-05,14
SKYE,0.0021806853582554517,1.6703892026909323e-06,4.8619592350089325e-05,14
"STROUGHTON, WILLIAM",0.0021806853582554517,0.0,5.2617293641523804e-05,14
"REAVES, VERNON",0.0021806853582554517,0.0,5.2617293641523804e-05,14
"KNOBLACH, HANS",0.0021806853582554517,0.0,5.2617293641523804e-05,14
"KNOBLACH, GLORIA",0.0021806853582554517,0.0,5.2617293641523804e-05,14
AMPHARON,0.0021806853582554517,0.0,3.272895917135229e-05,14
SUPREME COMMANDER,0.0021806853582554517,1.415154449371446e-06,4.137457382252758e-05,14
BOX II/JERRY JAXXON,0.0021806853582554517,0.0,3.0914764190472854e-05,14
TORQUE II,0.0021806853582554517,0.0,3.545957551927056e-05,14
"SPENCER, TRACY",0.0021806853582554517,0.0,3.152425096566756e-05,14
SPEAR,0.0021806853582554517,0.0,5.067322220975624e-05,14
FLAME,0.0021806853582554517,0.0,5.067322220975624e-05,14
FOLD,0.0021806853582554517,2.869797007897519e-07,6.62021332876372e-05,14
KINLAN KARTH KITH,0.0021806853582554517,3.057184194744545e-07,6.875843395004171e-05,14
WATOOMB,0.0021806853582554517,0.0,4.991203054611657e-05,14
VALTORR,0.0021806853582554517,0.0,4.991203054611657e-05,14
RAGGADORR,0.0021806853582554517,0.0,4.991203054611657e-05,14
MUNIPOOR,0.0021806853582554517,0.0,4.991203054611657e-05,14
IKONN,0.0021806853582554517,0.0,4.991203054611657e-05,14
DENAK,0.0021806853582554517,0.0,4.991203054611657e-05,14
BARRINGTON,0.0021806853582554517,0.0,3.213621290917112e-05,14
SAI/,0.0021806853582554517,0.0,4.015355228698408e-05,14
NIMROD III,0.0021806853582554517,4.334353427284209e-08,3.900552856086608e-05,14
AYESHA,0.0021806853582554517,1.9001306041141748e-08,3.679767364382803e-05,14
TAROOK,0.0021806853582554517,0.0,3.922511319101058e-05,14
MASTERMIND III,0.0021806853582554517,2.62130239961983e-05,7.463839856728269e-05,14
"CARBONE, ROSALIE",0.0021806853582554517,4.415036234858671e-06,0.00012511611813509907,14
MAGMA II/JONATHAN DA,0.0021806853582554517,2.9906150663745173e-06,4.368870669492253e-05,14
"FALCONER, CALVIN",0.0021806853582554517,3.6950838151757555e-07,6.360680457227446e-05,14
"MICAWBER, TRISTRAM",0.0021806853582554517,0.0,3.3240617060313857e-05,14
"CLEARWATER, JUDGE MA",0.0021806853582554517,0.0,3.2499824315038776e-05,14
"WEISMAN, DR.",0.0021806853582554517,5.6247239668682114e-08,3.862552359125882e-05,14
LIONMANE/GEN. LO CHI,0.0021806853582554517,0.0,4.015355228698408e-05,14
"COFFY, DET.",0.0021806853582554517,1.6483418300063274e-07,4.832140296100498e-05,14
ZANKOR/JAY STEVENSON,0.0021806853582554517,0.0,4.2740497574351934e-05,14
CASPER,0.0021806853582554517,0.0,4.327472695995163e-05,14
"BRANNEX, ALLESSANDRO",0.0021806853582554517,0.0,3.328218226597321e-05,14
RAMA KALIPH,0.0021806853582554517,6.037003469317377e-07,4.2376393832246324e-05,14
ISIS,0.0021806853582554517,2.919382201611725e-08,3.7896641011493794e-05,14
ZEALOT/MOREAU,0.0021806853582554517,0.0,3.1148899123161775e-05,14
APOSTATE,0.0021806853582554517,7.668335590918338e-06,5.356023109224305e-05,14
NIGHT FLYER,0.0021806853582554517,8.63055150217554e-07,3.786906303531901e-05,14
SLASHER II,0.0021806853582554517,0.0,3.312657169306954e-05,14
RAZORBLADE/,0.0021806853582554517,0.0,3.312657169306954e-05,14
BOUNTY,0.0021806853582554517,1.3451773896396418e-05,4.6178878949300296e-05,14
X-MAN | MUTANT X-VER,0.0021806853582554517,0.0,4.394676134647068e-05,14
SHADOW KING | MUTANT,0.0021806853582554517,0.0,4.612339941948852e-05,14
"MACTAGGART, MOIRA |",0.0021806853582554517,0.0,4.612339941948852e-05,14
HYPERSTORM,0.0021806853582554517,5.0679035329425276e-09,6.281939880767908e-05,14
FACADE,0.0021806853582554517,1.735384281068603e-08,5.3110752314153355e-05,14
DR. MIME,0.0021806853582554517,0.0,4.2740497574351934e-05,14
TERRAX,0.0021806853582554517,1.1859809863243227e-07,4.4099130713831075e-05,14
"GUTHRIE, TYLER",0.0021806853582554517,0.0,3.641570059130642e-05,14
"GUTHRIE, LUKE",0.0021806853582554517,0.0,3.641570059130642e-05,14
THERMAL MAN,0.0021806853582554517,0.0,3.669156160430619e-05,14
"WALKER, JILL",0.0021806853582554517,0.0,3.402719409065246e-05,14
"SHAW, SAMARRA",0.0021806853582554517,2.869797007897519e-07,6.62021332876372e-05,14
SLAUGHTER II/CONSTAN,0.0021806853582554517,0.0,3.228986366061286e-05,14
GIL,0.0021806853582554517,0.0,3.3407016103114685e-05,14
"RODRIGUEZ, DET. PHIL",0.0021806853582554517,1.7845913880919312e-07,5.38108198479759e-05,14
AVATAR,0.0021806853582554517,0.0,3.4796107491853116e-05,14
"BARNETT, MIKE",0.0021806853582554517,3.1072396965046014e-08,3.263936690792367e-05,14
